id,system_id,index,name,orbit,source_row_index,star_colour_code,world_type,atmosphere,temperature,biosphere,population,tech_level,government,notable_features,factions,tags
sys-0017-w04,sys-0017,4,Reliquary Canticus,4,8,A,AgriWorld,Breathable,Temperate,Thriving,LightlyPopulated,Standard,ExploratorAuthority,CivilWar;CelestialPhenomena;BlindingMists,free_traders,atmosphere:breathable;biosphere:thriving;feature:blinding_mists;feature:celestial_phenomena;feature:civil_war;gov:explorator_authority;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:agri_world
sys-0017-w05,sys-0017,5,Defiant,5,8,A,AgriWorld,Breathable,Temperate,Thriving,LightlyPopulated,Standard,ExploratorAuthority,CivilWar;AncientArchive;ColdWar,raven_guard,atmosphere:breathable;biosphere:thriving;feature:ancient_archive;feature:civil_war;feature:cold_war;gov:explorator_authority;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:agri_world
sys-0017-w06,sys-0017,6,Reliquon Noctis,6,0,O,AgriWorld,Airless,Freezing,Nonexistent,Uninhabited,Primitive,BalkanizedLocalFactions,Abhumans;CelestialPhenomena;CivilWar,,atmosphere:airless;biosphere:nonexistent;feature:abhumans;feature:celestial_phenomena;feature:civil_war;gov:balkanized_local_factions;population:uninhabited;star:blue_hypergiant;tech:primitive;temperature:freezing;world_type:agri_world
sys-0018-w01,sys-0018,1,Arctyra,1,8,A,AgriWorld,Breathable,Temperate,Thriving,LightlyPopulated,Standard,ExploratorAuthority,CivilWar;BlindingMists;AncientArchive,roane_deepers,atmosphere:breathable;biosphere:thriving;feature:ancient_archive;feature:blinding_mists;feature:civil_war;gov:explorator_authority;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:agri_world
sys-0018-w02,sys-0018,2,Yperion,2,10,A,BastionWorld,Exotic,Temperate,Thriving,LightlyPopulated,Standard,Hereteks,CrumblingArcologies;DangerousWildlife;DaemonicCorruption,corpse_grinder_heresies,atmosphere:exotic;biosphere:thriving;feature:crumbling_arcologies;feature:daemonic_corruption;feature:dangerous_wildlife;gov:hereteks;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:bastion_world
sys-0018-w03,sys-0018,3,Cinder Dominicar,3,8,A,AgriWorld,Breathable,Temperate,Thriving,LightlyPopulated,Standard,ExploratorAuthority,CivilWar;CelestialPhenomena;ChaosCultists,warlord_compact_armies,atmosphere:breathable;biosphere:thriving;feature:celestial_phenomena;feature:chaos_cultists;feature:civil_war;gov:explorator_authority;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:agri_world
sys-0018-w04,sys-0018,4,Triumphia,4,7,B,AgriWorld,Breathable,Temperate,Thriving,LightlyPopulated,Standard,ElitistTyrant,ChaosCultists;AlteredHumans;CivilWar,forge_world_gryphonne_iv_remnants,atmosphere:breathable;biosphere:thriving;feature:altered_humans;feature:chaos_cultists;feature:civil_war;gov:elitist_tyrant;population:lightly_populated;star:blue_white;tech:standard;temperature:temperate;world_type:agri_world
sys-0018-w05,sys-0018,5,Narthax,5,3,B,AgriWorld,Breathable,Cold,Minimal,Minimal,Low,Communards,AncientTombs;CivilWar;ArchaeotechRuins,nob_warbands,atmosphere:breathable;biosphere:minimal;feature:ancient_tombs;feature:archaeotech_ruins;feature:civil_war;gov:communards;population:minimal;star:blue_white;tech:low;temperature:cold;world_type:agri_world
sys-0019-w01,sys-0019,1,Lucerna,1,1,O,AgriWorld,Airless,Cold,Nonexistent,Minimal,Primitive,ChaosCult,AlteredHumans;ArchaeotechRuins;ChaosCultists,exodite_clans,atmosphere:airless;biosphere:nonexistent;feature:altered_humans;feature:archaeotech_ruins;feature:chaos_cultists;gov:chaos_cult;population:minimal;star:blue_hypergiant;tech:primitive;temperature:cold;world_type:agri_world
sys-0019-w02,sys-0019,2,Medeon Hollow,2,10,A,BastionWorld,Exotic,Temperate,Thriving,LightlyPopulated,Standard,Hereteks,CrumblingArcologies;DaemonicCorruption;DangerousWildlife,poxwalker_hordes,atmosphere:exotic;biosphere:thriving;feature:crumbling_arcologies;feature:daemonic_corruption;feature:dangerous_wildlife;gov:hereteks;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:bastion_world
sys-0019-w03,sys-0019,3,Viridia Extremis,3,7,B,AgriWorld,Breathable,Temperate,Thriving,LightlyPopulated,Standard,ElitistTyrant,ChaosCultists;AlteredHumans;CivilWar,the_redacted_legion,atmosphere:breathable;biosphere:thriving;feature:altered_humans;feature:chaos_cultists;feature:civil_war;gov:elitist_tyrant;population:lightly_populated;star:blue_white;tech:standard;temperature:temperate;world_type:agri_world
sys-0020-w01,sys-0020,1,Gaelion Citadel,1,9,A,AgriWorld,Corrosive,Temperate,Thriving,LightlyPopulated,Standard,GuildsCombine,ColdWar;AncientArchive;AlteredHumans,wyrd_coven_smugglers,atmosphere:corrosive;biosphere:thriving;feature:altered_humans;feature:ancient_archive;feature:cold_war;gov:guilds_combine;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:agri_world
sys-0020-w02,sys-0020,2,Alarion,2,18,F,DeadWorld,Tainted,Hot,XenoDominance,ExtremelyDense,XenoHybrid,MilitaryGovernor,FailedParadise;FlyingCities;CivilWar,red_corsairs;order_of_the_ashen_shrine;mordant_acid_dogs,atmosphere:tainted;biosphere:xeno_dominance;feature:civil_war;feature:failed_paradise;feature:flying_cities;gov:military_governor;population:extremely_dense;star:yellow_white;tech:xeno_hybrid;temperature:hot;world_type:dead_world
sys-0020-w03,sys-0020,3,Tollaris,3,11,A,BastionWorld,Thin,Temperate,Poisoned,DenselyPopulated,Standard,HereticalImperialCult,DaemonicCorruption;CrumblingArcologies;DangerousWildlife,word_bearers;renegade_titans;stormboyz,atmosphere:thin;biosphere:poisoned;feature:crumbling_arcologies;feature:daemonic_corruption;feature:dangerous_wildlife;gov:heretical_imperial_cult;population:densely_populated;star:white;tech:standard;temperature:temperate;world_type:bastion_world
sys-0020-w04,sys-0020,4,Cold Meridian,4,6,B,AgriWorld,Breathable,Temperate,Minimal,SoleSettlement,Low,EcclesiarchicalAppointee,CelestialPhenomena;Abhumans;CivilWar,craftworld_iybraesil;forge_world_triplex_phall,atmosphere:breathable;biosphere:minimal;feature:abhumans;feature:celestial_phenomena;feature:civil_war;gov:ecclesiarchical_appointee;population:sole_settlement;star:blue_white;tech:low;temperature:temperate;world_type:agri_world
sys-0020-w05,sys-0020,5,Final Castravia,5,8,A,AgriWorld,Breathable,Temperate,Thriving,LightlyPopulated,Standard,ExploratorAuthority,CivilWar;AncientArchive;BlindingMists,legio_cybernetica,atmosphere:breathable;biosphere:thriving;feature:ancient_archive;feature:blinding_mists;feature:civil_war;gov:explorator_authority;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:agri_world
sys-0020-w06,sys-0020,6,Bastion Aegisar Mourn,6,16,A,DeathWorld,Tainted,Hot,XenoHybrid,ExtremelyDense,High,MechanicusForgeLord,ExtremeEnvironment;EugenicCult;FactionalFragmentation,valhallan_ice_warriors;nihilakh_dynasty;corsair_voidreavers,atmosphere:tainted;biosphere:xeno_hybrid;feature:eugenic_cult;feature:extreme_environment;feature:factional_fragmentation;gov:mechanicus_forge_lord;population:extremely_dense;star:white;tech:high;temperature:hot;world_type:death_world
sys-0021-w01,sys-0021,1,Brass Clarion Mourn,1,17,A,DeathWorld,Tainted,Hot,XenoHybrid,ExtremelyDense,XenoHybrid,Megacorporations,FactionalFragmentation;EugenicCult;ExtremeEnvironment,waaagh_snagrod;the_crimson_slaughter;sicarian_clades,atmosphere:tainted;biosphere:xeno_hybrid;feature:eugenic_cult;feature:extreme_environment;feature:factional_fragmentation;gov:megacorporations;population:extremely_dense;star:white;tech:xeno_hybrid;temperature:hot;world_type:death_world
sys-0021-w02,sys-0021,2,Gallowsmere,2,8,A,AgriWorld,Breathable,Temperate,Thriving,LightlyPopulated,Standard,ExploratorAuthority,CivilWar;AlteredHumans;CelestialPhenomena,poxwalker_hordes,atmosphere:breathable;biosphere:thriving;feature:altered_humans;feature:celestial_phenomena;feature:civil_war;gov:explorator_authority;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:agri_world
sys-0022-w01,sys-0022,1,Hypnoria Redoubt,1,4,B,AgriWorld,Breathable,Cold,Minimal,SoleSettlement,Low,CorruptAristocrats,ArchaeotechRuins;CelestialPhenomena;CivilWar,marines_errant;avenging_sons,atmosphere:breathable;biosphere:minimal;feature:archaeotech_ruins;feature:celestial_phenomena;feature:civil_war;gov:corrupt_aristocrats;population:sole_settlement;star:blue_white;tech:low;temperature:cold;world_type:agri_world
sys-0022-w02,sys-0022,2,Apostate Acerbus,2,8,A,AgriWorld,Breathable,Temperate,Thriving,LightlyPopulated,Standard,ExploratorAuthority,CivilWar;ChaosCultists;AncientTombs,poxwalker_hordes,atmosphere:breathable;biosphere:thriving;feature:ancient_tombs;feature:chaos_cultists;feature:civil_war;gov:explorator_authority;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:agri_world
sys-0022-w03,sys-0022,3,Lacuna,3,6,B,AgriWorld,Breathable,Temperate,Minimal,SoleSettlement,Low,EcclesiarchicalAppointee,CelestialPhenomena;CivilWar;BlindingMists,house_rthegn;prospector_leagues,atmosphere:breathable;biosphere:minimal;feature:blinding_mists;feature:celestial_phenomena;feature:civil_war;gov:ecclesiarchical_appointee;population:sole_settlement;star:blue_white;tech:low;temperature:temperate;world_type:agri_world
sys-0022-w04,sys-0022,4,Ursae,4,11,A,BastionWorld,Thin,Temperate,Poisoned,DenselyPopulated,Standard,HereticalImperialCult,DaemonicCorruption;CrumblingArcologies;DangerousWildlife,genetor_cults;elysian_drop_troops;slaanesh_pleasure_cults,atmosphere:thin;biosphere:poisoned;feature:crumbling_arcologies;feature:daemonic_corruption;feature:dangerous_wildlife;gov:heretical_imperial_cult;population:densely_populated;star:white;tech:standard;temperature:temperate;world_type:bastion_world
sys-0023-w01,sys-0023,1,Bleak Gildoria,1,19,F,DeadWorld,Toxic,Boiling,XenoDominance,ExtremelyDense,Archaeotech,None,FlyingCities;FailedParadise;AlteredHumans,the_crimson_slaughter;warlock_conclaves;cadian_shock_troops,atmosphere:toxic;biosphere:xeno_dominance;feature:altered_humans;feature:failed_paradise;feature:flying_cities;gov:none;population:extremely_dense;star:yellow_white;tech:archaeotech;temperature:boiling;world_type:dead_world
sys-0023-w02,sys-0023,2,Scepteris,2,3,B,AgriWorld,Breathable,Cold,Minimal,Minimal,Low,Communards,AncientTombs;CelestialPhenomena;ColdWar,harridan_sky_swarms,atmosphere:breathable;biosphere:minimal;feature:ancient_tombs;feature:celestial_phenomena;feature:cold_war;gov:communards;population:minimal;star:blue_white;tech:low;temperature:cold;world_type:agri_world
sys-0023-w03,sys-0023,3,Invicta,3,11,A,BastionWorld,Thin,Temperate,Poisoned,DenselyPopulated,Standard,HereticalImperialCult,DaemonicCorruption;CrumblingArcologies;DangerousWildlife,emperors_warbringers;sector_lord_militant_staff;rangdan_survivors,atmosphere:thin;biosphere:poisoned;feature:crumbling_arcologies;feature:daemonic_corruption;feature:dangerous_wildlife;gov:heretical_imperial_cult;population:densely_populated;star:white;tech:standard;temperature:temperate;world_type:bastion_world
sys-0024-w01,sys-0024,1,Pharosia,1,6,B,AgriWorld,Breathable,Temperate,Minimal,SoleSettlement,Low,EcclesiarchicalAppointee,CelestialPhenomena;BlindingMists;AlteredHumans,weeping_legion;zephyrim_orders,atmosphere:breathable;biosphere:minimal;feature:altered_humans;feature:blinding_mists;feature:celestial_phenomena;gov:ecclesiarchical_appointee;population:sole_settlement;star:blue_white;tech:low;temperature:temperate;world_type:agri_world
sys-0024-w02,sys-0024,2,Nullion Verge,2,16,A,DeathWorld,Tainted,Hot,XenoHybrid,ExtremelyDense,High,MechanicusForgeLord,ExtremeEnvironment;EugenicCult;FactionalFragmentation,pink_horror_conflagrations;inquisition;chaos_knights,atmosphere:tainted;biosphere:xeno_hybrid;feature:eugenic_cult;feature:extreme_environment;feature:factional_fragmentation;gov:mechanicus_forge_lord;population:extremely_dense;star:white;tech:high;temperature:hot;world_type:death_world
sys-0024-w03,sys-0024,3,Remora,3,11,A,BastionWorld,Thin,Temperate,Poisoned,DenselyPopulated,Standard,HereticalImperialCult,DaemonicCorruption;DangerousWildlife;CrumblingArcologies,revolutionary_cult_workers;primitive_xenos_tribes;forbidden_tome_circles,atmosphere:thin;biosphere:poisoned;feature:crumbling_arcologies;feature:daemonic_corruption;feature:dangerous_wildlife;gov:heretical_imperial_cult;population:densely_populated;star:white;tech:standard;temperature:temperate;world_type:bastion_world
sys-0024-w04,sys-0024,4,Incense Ossuary,4,8,A,AgriWorld,Breathable,Temperate,Thriving,LightlyPopulated,Standard,ExploratorAuthority,CivilWar;ArchaeotechRuins;CelestialPhenomena,xenarite_tech_priests,atmosphere:breathable;biosphere:thriving;feature:archaeotech_ruins;feature:celestial_phenomena;feature:civil_war;gov:explorator_authority;population:lightly_populated;star:white;tech:standard;temperature:temperate;world_type:agri_world
